"","Contacted","Age","Male","Education","Married","Union.Member","Household.Income","Urban","Close.To.Party","District.Competitiveness","ENEP","PR","Alpha.Polity","District","District.Country"
"52380",0,19,1,7,0,0,2,0,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"52381",0,29,0,8,1,1,3,0,0,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"52382",1,24,0,8,1,0,3,0,0,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"52383",1,21,1,5,0,0,3,0,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"52384",1,46,0,5,1,0,3,0,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"52387",0,59,1,3,1,0,1,0,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"52389",1,28,1,4,1,0,3,0,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"52390",0,54,0,3,1,0,3,0,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"52391",0,56,0,4,0,0,3,0,0,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"52393",0,47,0,4,0,0,2,0,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"52395",0,42,1,5,1,0,4,0,0,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"52396",1,29,1,7,0,0,2,0,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"52397",0,67,1,7,0,0,3,0,1,0.53528686370504,3.64241680328462,1,"Portugal 2005",602,"Portugal 200511"
"52398",0,60,0,2,0,0,1,1,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52401",0,51,1,4,0,0,1,1,1,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52402",0,44,0,8,0,1,2,1,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52403",0,27,1,4,1,0,3,1,1,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52405",0,35,1,4,1,0,3,0,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52408",0,39,0,4,0,1,2,0,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52409",0,65,1,4,1,0,3,0,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52410",0,20,0,5,0,0,3,1,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52413",0,51,0,3,1,0,3,0,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52414",0,49,1,8,0,0,4,0,1,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52415",0,29,0,5,1,1,3,0,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52416",0,50,1,4,1,0,3,1,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52418",0,29,0,4,0,0,1,1,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52420",0,43,0,5,1,0,3,0,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52424",0,21,1,7,0,0,5,0,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52428",0,28,1,5,1,0,1,1,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52429",0,55,1,3,0,0,1,1,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52430",0,42,1,3,0,0,1,1,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52431",1,51,1,8,1,0,4,1,1,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52432",0,60,0,3,1,0,3,0,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52433",0,48,1,8,1,0,3,0,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52434",0,64,1,3,1,0,2,0,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52435",0,43,0,3,0,0,2,0,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52439",0,34,0,8,0,0,3,1,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52440",0,23,0,4,0,0,3,1,1,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52441",0,19,0,4,1,0,2,1,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52442",0,68,0,4,1,0,2,0,1,0.627729742883627,3.27827718141727,1,"Portugal 2005",606,"Portugal 200516"
"52444",0,59,1,3,1,0,2,0,0,0.627729742883627,3.27827718141727,1,"Portugal 2005",606,"Portugal 200516"
"52445",0,41,0,4,0,0,2,0,0,0.627729742883627,3.27827718141727,1,"Portugal 2005",606,"Portugal 200516"
"52446",0,30,0,4,1,0,1,0,0,0.627729742883627,3.27827718141727,1,"Portugal 2005",606,"Portugal 200516"
"52448",0,24,0,5,0,0,3,0,0,0.627729742883627,3.27827718141727,1,"Portugal 2005",606,"Portugal 200516"
"52449",0,53,1,3,1,0,3,0,1,0.627729742883627,3.27827718141727,1,"Portugal 2005",606,"Portugal 200516"
"52451",0,51,1,3,0,0,1,0,0,0.627729742883627,3.27827718141727,1,"Portugal 2005",606,"Portugal 200516"
"52452",0,80,0,3,1,0,1,0,0,0.627729742883627,3.27827718141727,1,"Portugal 2005",606,"Portugal 200516"
"52456",0,28,0,7,1,0,3,0,0,0.627729742883627,3.27827718141727,1,"Portugal 2005",606,"Portugal 200516"
"52459",0,62,0,2,1,0,1,0,1,0.627729742883627,3.27827718141727,1,"Portugal 2005",606,"Portugal 200516"
"52461",0,62,1,3,1,0,1,0,1,0.627729742883627,3.27827718141727,1,"Portugal 2005",606,"Portugal 200516"
"52464",0,68,0,1,0,0,2,0,0,0.627729742883627,3.27827718141727,1,"Portugal 2005",606,"Portugal 200516"
"52466",0,77,0,3,1,0,2,0,1,0.627729742883627,3.27827718141727,1,"Portugal 2005",606,"Portugal 200516"
"52468",0,40,0,3,1,0,2,0,1,0.627729742883627,3.27827718141727,1,"Portugal 2005",606,"Portugal 200516"
"52469",0,48,0,3,1,0,3,0,0,0.627729742883627,3.27827718141727,1,"Portugal 2005",606,"Portugal 200516"
"52470",0,50,0,8,0,1,3,0,1,0.627729742883627,3.27827718141727,1,"Portugal 2005",606,"Portugal 200516"
"52471",0,27,1,4,1,0,2,0,0,0.627729742883627,3.27827718141727,1,"Portugal 2005",606,"Portugal 200516"
"52472",0,40,0,5,1,1,3,0,1,0.627729742883627,3.27827718141727,1,"Portugal 2005",606,"Portugal 200516"
"52474",0,29,1,4,1,0,2,0,0,0.627729742883627,3.27827718141727,1,"Portugal 2005",606,"Portugal 200516"
"52475",0,21,1,7,0,0,3,0,0,0.627729742883627,3.27827718141727,1,"Portugal 2005",606,"Portugal 200516"
"52476",1,48,0,8,1,0,4,0,1,0.627729742883627,3.27827718141727,1,"Portugal 2005",606,"Portugal 200516"
"52477",0,37,0,2,1,0,3,0,0,0.627729742883627,3.27827718141727,1,"Portugal 2005",606,"Portugal 200516"
"52478",1,30,1,5,1,0,2,0,1,0.627729742883627,3.27827718141727,1,"Portugal 2005",606,"Portugal 200516"
"52479",0,33,0,4,1,0,2,0,1,0.627729742883627,3.27827718141727,1,"Portugal 2005",606,"Portugal 200516"
"52480",0,56,1,4,1,0,2,0,0,0.627729742883627,3.27827718141727,1,"Portugal 2005",606,"Portugal 200516"
"52481",1,32,1,4,1,0,3,0,1,0.627729742883627,3.27827718141727,1,"Portugal 2005",606,"Portugal 200516"
"52482",1,25,0,7,1,0,2,0,1,0.627729742883627,3.27827718141727,1,"Portugal 2005",606,"Portugal 200516"
"52483",1,30,0,8,1,0,2,0,0,0.627729742883627,3.27827718141727,1,"Portugal 2005",606,"Portugal 200516"
"52484",0,43,1,3,0,0,1,0,1,0.627729742883627,3.27827718141727,1,"Portugal 2005",606,"Portugal 200516"
"52485",0,34,0,4,1,0,3,0,0,0.627729742883627,3.27827718141727,1,"Portugal 2005",606,"Portugal 200516"
"52486",0,26,0,5,1,0,3,0,1,0.627729742883627,3.27827718141727,1,"Portugal 2005",606,"Portugal 200516"
"52488",1,72,0,8,0,0,4,0,1,0.627729742883627,3.27827718141727,1,"Portugal 2005",606,"Portugal 200516"
"52489",0,44,0,4,1,0,2,0,0,0.698661690277855,3.08242002769123,1,"Portugal 2005",603,"Portugal 200513"
"52493",0,43,0,4,1,0,2,0,0,0.698661690277855,3.08242002769123,1,"Portugal 2005",603,"Portugal 200513"
"52495",0,77,0,2,1,0,2,0,0,0.698661690277855,3.08242002769123,1,"Portugal 2005",603,"Portugal 200513"
"52496",0,85,0,3,0,0,4,0,1,0.698661690277855,3.08242002769123,1,"Portugal 2005",603,"Portugal 200513"
"52497",0,38,0,4,1,0,2,0,1,0.698661690277855,3.08242002769123,1,"Portugal 2005",603,"Portugal 200513"
"52498",0,40,0,4,1,1,3,0,0,0.698661690277855,3.08242002769123,1,"Portugal 2005",603,"Portugal 200513"
"52499",1,22,1,5,0,0,3,0,1,0.698661690277855,3.08242002769123,1,"Portugal 2005",603,"Portugal 200513"
"52500",0,37,0,3,1,0,3,0,0,0.698661690277855,3.08242002769123,1,"Portugal 2005",603,"Portugal 200513"
"52501",0,60,0,3,1,0,2,0,0,0.698661690277855,3.08242002769123,1,"Portugal 2005",603,"Portugal 200513"
"52502",0,35,0,4,1,0,2,0,0,0.698661690277855,3.08242002769123,1,"Portugal 2005",603,"Portugal 200513"
"52504",0,63,1,4,0,0,2,0,0,0.698661690277855,3.08242002769123,1,"Portugal 2005",603,"Portugal 200513"
"52509",0,78,0,2,0,0,2,0,0,0.698661690277855,3.08242002769123,1,"Portugal 2005",603,"Portugal 200513"
"52510",0,39,1,8,0,0,5,0,1,0.698661690277855,3.08242002769123,1,"Portugal 2005",603,"Portugal 200513"
"52511",0,41,1,3,1,0,3,0,0,0.698661690277855,3.08242002769123,1,"Portugal 2005",603,"Portugal 200513"
"52512",0,42,1,4,1,0,3,0,0,0.698661690277855,3.08242002769123,1,"Portugal 2005",603,"Portugal 200513"
"52513",0,23,1,4,1,0,2,1,0,0.698661690277855,3.08242002769123,1,"Portugal 2005",603,"Portugal 200513"
"52514",0,42,1,5,1,1,4,1,1,0.698661690277855,3.08242002769123,1,"Portugal 2005",603,"Portugal 200513"
"52515",0,53,0,7,1,0,5,1,0,0.698661690277855,3.08242002769123,1,"Portugal 2005",603,"Portugal 200513"
"52516",0,63,0,3,0,0,1,0,1,0.698661690277855,3.08242002769123,1,"Portugal 2005",603,"Portugal 200513"
"52517",0,26,0,4,0,0,3,0,1,0.698661690277855,3.08242002769123,1,"Portugal 2005",603,"Portugal 200513"
"52518",0,42,0,4,0,0,2,0,1,0.698661690277855,3.08242002769123,1,"Portugal 2005",603,"Portugal 200513"
"52519",0,42,1,4,1,0,2,0,1,0.698661690277855,3.08242002769123,1,"Portugal 2005",603,"Portugal 200513"
"52522",0,18,1,4,0,0,4,1,0,0.698661690277855,3.08242002769123,1,"Portugal 2005",603,"Portugal 200513"
"52524",0,34,1,5,1,1,3,1,1,0.698661690277855,3.08242002769123,1,"Portugal 2005",603,"Portugal 200513"
"52525",0,21,0,4,1,0,2,1,0,0.698661690277855,3.08242002769123,1,"Portugal 2005",603,"Portugal 200513"
"52534",0,54,0,3,0,0,2,0,0,0.698661690277855,3.08242002769123,1,"Portugal 2005",603,"Portugal 200513"
"52535",0,55,1,4,1,1,4,1,0,0.698661690277855,3.08242002769123,1,"Portugal 2005",603,"Portugal 200513"
"52536",0,36,1,4,1,0,3,0,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52537",0,32,0,4,1,0,2,0,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52538",0,73,1,3,1,0,2,0,1,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52539",1,56,1,5,1,0,3,0,1,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52540",0,39,1,4,1,0,2,0,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52541",0,70,1,3,1,0,1,0,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52542",0,44,0,4,0,0,2,0,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52544",0,46,1,3,1,1,5,0,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52546",0,42,1,3,1,0,2,0,1,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52547",0,60,1,3,0,0,1,0,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52549",0,47,0,3,1,0,2,0,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52550",1,24,1,4,0,0,3,0,1,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52551",0,56,1,5,0,0,4,0,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52552",0,45,0,2,1,0,2,0,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52553",0,63,1,3,1,0,2,0,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52554",0,57,1,3,1,0,2,0,1,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52555",0,83,1,3,1,0,3,0,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52556",1,54,1,8,1,1,4,0,1,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52557",0,22,1,3,0,0,2,0,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52558",0,64,0,2,0,0,1,0,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52560",0,40,0,8,0,0,3,0,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52561",0,21,1,4,0,0,5,0,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52562",0,49,1,1,0,0,1,0,1,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52563",0,39,1,3,1,0,3,0,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52564",0,43,1,8,1,0,4,0,1,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52565",0,20,0,5,0,0,2,0,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52566",0,57,1,4,1,1,3,0,1,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52567",0,52,0,3,1,0,2,0,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52569",0,68,0,2,1,0,2,0,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52570",0,67,0,2,1,0,2,0,0,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52573",1,37,1,4,1,1,3,0,1,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52574",0,25,1,8,0,0,4,0,1,0.750661613225876,3.23300802914311,1,"Portugal 2005",600,"Portugal 20051"
"52579",0,25,0,5,1,0,2,0,0,0.597692361466594,3.14106537147558,1,"Portugal 2005",613,"Portugal 20056"
"52580",0,42,1,3,1,0,3,0,0,0.597692361466594,3.14106537147558,1,"Portugal 2005",613,"Portugal 20056"
"52581",0,26,1,5,1,0,3,0,0,0.597692361466594,3.14106537147558,1,"Portugal 2005",613,"Portugal 20056"
"52583",0,74,0,3,0,0,1,0,1,0.597692361466594,3.14106537147558,1,"Portugal 2005",613,"Portugal 20056"
"52584",0,51,0,2,0,0,1,0,0,0.597692361466594,3.14106537147558,1,"Portugal 2005",613,"Portugal 20056"
"52585",0,77,0,1,0,0,1,0,0,0.597692361466594,3.14106537147558,1,"Portugal 2005",613,"Portugal 20056"
"52586",0,65,1,5,1,0,2,0,0,0.597692361466594,3.14106537147558,1,"Portugal 2005",613,"Portugal 20056"
"52587",0,41,0,3,0,0,1,0,0,0.597692361466594,3.14106537147558,1,"Portugal 2005",613,"Portugal 20056"
"52588",0,47,1,3,1,0,2,0,0,0.597692361466594,3.14106537147558,1,"Portugal 2005",613,"Portugal 20056"
"52589",0,20,1,7,0,0,3,0,1,0.597692361466594,3.14106537147558,1,"Portugal 2005",613,"Portugal 20056"
"52590",0,33,1,5,1,1,3,0,0,0.597692361466594,3.14106537147558,1,"Portugal 2005",613,"Portugal 20056"
"52591",1,26,1,8,0,0,2,0,1,0.597692361466594,3.14106537147558,1,"Portugal 2005",613,"Portugal 20056"
"52595",0,26,1,7,0,0,2,0,0,0.597692361466594,3.14106537147558,1,"Portugal 2005",613,"Portugal 20056"
"52596",0,53,1,3,0,0,2,0,0,0.597692361466594,3.14106537147558,1,"Portugal 2005",613,"Portugal 20056"
"52597",1,23,1,4,0,0,2,0,0,0.597692361466594,3.14106537147558,1,"Portugal 2005",613,"Portugal 20056"
"52598",0,32,1,4,1,0,2,0,0,0.597692361466594,3.14106537147558,1,"Portugal 2005",613,"Portugal 20056"
"52599",0,51,0,3,1,0,3,0,1,0.597692361466594,3.14106537147558,1,"Portugal 2005",613,"Portugal 20056"
"52600",1,43,0,4,1,0,3,0,0,0.597692361466594,3.14106537147558,1,"Portugal 2005",613,"Portugal 20056"
"52601",0,61,1,3,1,0,2,0,1,0.597692361466594,3.14106537147558,1,"Portugal 2005",613,"Portugal 20056"
"52602",0,24,0,4,0,0,2,0,1,0.597692361466594,3.14106537147558,1,"Portugal 2005",613,"Portugal 20056"
"52603",0,22,1,4,0,0,2,0,0,0.597692361466594,3.14106537147558,1,"Portugal 2005",613,"Portugal 20056"
"52604",0,69,0,3,0,0,2,0,1,0.597692361466594,3.14106537147558,1,"Portugal 2005",613,"Portugal 20056"
"52605",0,72,1,3,1,0,5,0,0,0.597692361466594,3.14106537147558,1,"Portugal 2005",613,"Portugal 20056"
"52611",0,48,0,3,1,0,2,0,1,0.597692361466594,3.14106537147558,1,"Portugal 2005",613,"Portugal 20056"
"52612",0,36,1,4,1,0,2,0,0,0.597692361466594,3.14106537147558,1,"Portugal 2005",613,"Portugal 20056"
"52613",0,58,1,3,1,0,3,0,1,0.597692361466594,3.14106537147558,1,"Portugal 2005",613,"Portugal 20056"
"52614",0,28,0,4,1,0,3,0,0,0.597692361466594,3.14106537147558,1,"Portugal 2005",613,"Portugal 20056"
"52615",0,40,0,3,1,0,2,0,0,0.597692361466594,3.14106537147558,1,"Portugal 2005",613,"Portugal 20056"
"52617",0,81,0,4,0,0,1,0,0,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52618",0,54,1,3,1,0,2,0,0,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52619",0,77,0,2,1,0,2,0,0,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52620",0,54,1,3,1,0,2,0,0,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52621",0,44,1,5,1,1,4,0,0,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52625",0,62,1,3,1,0,3,0,0,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52626",0,47,1,4,1,0,3,0,0,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52627",0,37,0,4,1,0,3,0,0,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52628",0,52,1,3,1,0,2,0,0,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52629",0,63,1,3,1,0,2,0,1,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52631",0,63,1,4,1,0,2,0,0,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52634",1,47,1,5,1,0,3,0,1,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52635",0,38,0,4,1,0,3,0,1,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52636",0,57,0,2,1,0,2,0,0,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52637",0,60,1,3,1,0,3,0,1,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52645",0,28,1,3,1,1,3,0,0,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52646",0,48,1,4,1,0,2,0,0,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52647",0,32,0,3,1,0,3,0,1,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52648",0,20,0,4,1,0,2,0,0,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52651",0,78,0,1,0,0,1,0,0,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52653",0,42,0,4,1,1,3,0,1,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52654",0,26,1,8,0,1,4,0,0,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52655",0,26,1,5,0,0,3,0,1,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52657",0,27,1,5,0,1,2,1,0,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52658",1,19,0,7,0,0,3,0,1,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52659",0,59,1,5,1,0,2,0,1,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52660",0,32,1,8,0,0,3,0,1,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52661",0,79,0,3,0,0,1,0,1,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52662",1,37,1,4,1,0,3,0,0,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52664",0,67,0,3,1,0,2,0,1,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52665",0,34,1,8,1,0,4,0,1,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52667",0,43,0,4,1,0,2,0,0,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52669",0,36,1,4,1,0,1,1,0,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52670",0,69,1,4,1,0,3,0,1,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52673",1,49,0,4,1,0,3,0,0,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52674",0,36,0,4,0,0,2,0,0,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52675",0,50,0,3,1,0,3,0,0,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52677",0,29,1,5,0,0,4,0,1,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52678",0,46,1,8,0,1,4,0,1,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52680",0,47,1,4,1,0,3,0,1,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52681",0,27,1,4,0,0,4,0,1,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52682",0,23,1,4,0,0,2,0,0,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52683",0,33,1,7,0,0,5,0,1,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52684",0,24,0,7,0,0,2,0,0,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52685",0,20,1,4,1,0,2,0,1,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52686",0,28,1,4,1,0,2,0,0,0.557370223736554,2.99576045971262,1,"Portugal 2005",608,"Portugal 200518"
"52688",0,40,1,2,1,0,3,0,0,0.613509953893459,2.88584089579964,1,"Portugal 2005",616,"Portugal 20059"
"52693",0,26,1,4,1,0,3,0,0,0.613509953893459,2.88584089579964,1,"Portugal 2005",616,"Portugal 20059"
"52694",0,58,1,4,1,0,2,0,0,0.613509953893459,2.88584089579964,1,"Portugal 2005",616,"Portugal 20059"
"52697",0,72,0,1,1,0,2,0,0,0.613509953893459,2.88584089579964,1,"Portugal 2005",616,"Portugal 20059"
"52705",0,75,0,3,0,0,1,0,0,0.613509953893459,2.88584089579964,1,"Portugal 2005",616,"Portugal 20059"
"52709",0,30,0,4,1,0,3,0,0,0.613509953893459,2.88584089579964,1,"Portugal 2005",616,"Portugal 20059"
"52710",0,52,1,5,1,0,2,0,0,0.613509953893459,2.88584089579964,1,"Portugal 2005",616,"Portugal 20059"
"52711",0,41,0,8,0,0,3,0,0,0.613509953893459,2.88584089579964,1,"Portugal 2005",616,"Portugal 20059"
"52715",0,73,1,2,0,0,1,0,0,0.613509953893459,2.88584089579964,1,"Portugal 2005",616,"Portugal 20059"
"52717",0,73,1,3,1,0,2,0,0,0.613509953893459,2.88584089579964,1,"Portugal 2005",616,"Portugal 20059"
"52718",0,78,1,1,0,0,1,0,0,0.613509953893459,2.88584089579964,1,"Portugal 2005",616,"Portugal 20059"
"52719",0,66,0,3,1,0,2,0,0,0.613509953893459,2.88584089579964,1,"Portugal 2005",616,"Portugal 20059"
"52720",0,80,1,1,1,0,1,0,0,0.613509953893459,2.88584089579964,1,"Portugal 2005",616,"Portugal 20059"
